2020/04/30 |,India,A market in Mizoram state of India is practising social distancing amidst ongoing lockdown.
2020/04/30 |,India," American students are siging the Indian national anthem, as a gesture of thanking India for supplying Hydroxychloroquine to USA."
2020/04/30 |,India,A WHO report states that ‘No vegetarian in the world was found to have been infected with COVID-19’.
2020/04/30 |,India," A message of key takeaways from an interview of HDFC bank MD & CEO Aditya Puri, where he has said how India will survive the coronavirus pandemic."
2020/04/30 |,India,The image of a boy with serious injuries is that of a Tablighi Jamat COVID-19 patient who was beaten up by police in India after he misbehaved with the nurses in the hospital where he was admitted.
2020/04/30 |,India," A Legislative Assembly member Hafiz Khan made a nurse touch the feet of a Muslim and apologise to him. She was made to do so because she had made a comment that if the Markaz attendees had quarantined themselves, the situation that was not would not have arose."
2020/04/30 |,India," The claim was that ginger powder cured coronavirus positive patients in Mumbai, advised ayurveda as cure"
2020/04/30 |,India,Applying mustard oil to the nostril will let the novel Coronavirus move to the stomach where it will be killed by the stomach acids.
2020/04/30 |,India,Dried ginger powder can cure COVID-19.
2020/04/30 |,India,Recent mob attack on West Bengal police due to the lockdown in Howrah.
2020/04/29 |,India,COVID-19 is fake and just a coverup for 5G technology.
2020/04/29 |,India," If you forward a WhatsApp message to 13 people, Rs.400 will be credited as balance under smart city scheme."
2020/04/29 |,India,Indiand entral government providing free scholarship and online tuition classes to school children.
2020/04/29 |,India,Indian Spritual Guru Mata Amrithanandamayi Charitable trust gifts India its first “Air Ambulance”.
2020/04/29 |,India,Bollywood Superstar Aamir Khan donated Rs.15000 each to poor slum dwellers in one kg wheat flour packets.
2020/04/29 |,India,Old Dalit woman beaten up by Christian missionaries in Kerala.
2020/04/29 |,India,Arnab Goswami wets his pants when called upon by Mumbai Police for interrogation.
2020/04/29 |,India,Dr. Manish Patil died due to coronavirus in Maharasthra.
2020/04/29 |,India," A video showcasing successful trials completed for COVID-19 vaccine developed by PGIMER, in India."
2020/04/29 |,India,Image of a couple claimed as activists Peter DeMello and Siraj Bilsara shared in connection with Palghar lynching.
2020/04/29 |,India,Video showing a Muslim man throwing notes to spread coronavirus
2020/04/29 |,India,All India Majlis-e-Ittehadul Muslimeen (AIMIM) leader Waris Pathan threatened a cop to keep a mosque open during lockdown
2020/04/29 |,India," An image of a market carrying out social distancing passed off as Mizoram, India"
2020/04/29 |,India,Nobel Laureate Dr. Honjo has claimed COVID-19 virus to be man made in Wuhan Laboratory.
2020/04/29 |,India,A nurse claims that Delhi govt has stopped funding for the hotel stay for doctors and nurses treating COVID-19.
2020/04/29 |,India," Muslim boy in Madhya Pradesh, India attacked by BJP workers for violating lockdown."
2020/04/29 |,India," 28-year-old Dr Manisha Patil from Maharashtra died yesterday due to coronavirus. Manisha had examined 188 people and helped them recover, but she could not save herself from coronavirus."
2020/04/29 |,India,A video of a group of men leaving a mosque has been viewed tens of thousands of times in multiple posts on Facebook and Twitter published in April 2020 alongside a claim it shows Muslims who gathered to pray in the Indian state of Gujarat in defiance of a nationwide COVID-19 lockdown.
2020/04/29 |,India," Indian government has started ‘Rashtriya Sikshit Berojgar Yojana’ to provide relief package of Rs 50,000 to all ration cardholders, int he midst of COVID-19 crisis"
2020/04/29 |,India," Joy Arakkal’, the owner of ‘Joyalukkas’ jewellery company, has died due to COVID-19 in the Middle East."
2020/04/29 |,India," A family (husband, wife, child) committed suicide because they could not bear hunger. They were migrants travelling to their hometown during the lockdown, from a city named Surat in India."
2020/04/29 |,India," A mosque in India that was distributing relief material to Muslims during the lockdown denied help to some needy Hindus who reached there, saying that there was no facility for Hindus."
2020/04/29 |,India,Muslim men are being beaten during the lockdown in India.
2020/04/29 |,India,The claim was that the huge rally of eople in Ahmedabad for Namaste Trump rally was behind more coronavirus cases in the state of Gujarat in India
2020/04/29 |,India," 28-year-old Dr Manisha Patil from Maharashtra died yesterday due to coronavirus. Manisha had examined 188 people and helped them recover, but she could not save herself from coronavirus."
2020/04/28 |,India,Viral audio clip of a Kannur based neurosurgeon suggesting remedies for the coronavirus.
2020/04/28 |,India,A video shows.a policeman guarding Hajipur Prison suffering from COVID-19.
2020/04/28 |,India,Video shows coronavirus infected notes scattered on Indore streets being sanitized.
2020/04/28 |,India," Video of Byculla (Maharashtra, India) MLA Waris Pathan threatening police to open a mosque during the Indian lockdown."
2020/04/28 |,India," Pragya Kathua, a comedian from Odia, has died."
2020/04/28 |,India,A video showing a Muslim woman misbehaving with doctors in India.
2020/04/28 |,India,Picture shows clothes of those who have died of coronavirus in China. Beijing is now shipping these clothes to Africa.
2020/04/28 |,India,Applying mustard oil in your nostrils will kill coronavirus.
2020/04/28 |,India,Huge crowd on the streets of Delhi during Ramzan while there was no crowd during the festival of Navratri.
2020/04/28 |,India,Roti with stamp distributed during lockdown in India.
2020/04/28 |,India,Indian Prime Minister said world will be free from coronavirus in a month.
2020/04/28 |,India,A video has been viewed thousands of times in multiple posts on Facebook and Twitter alongside a claim it shows a Muslim politician in India urging a police officer to open a mosque in order to allow people to pray during the nationwide COVID-19 lockdown.
2020/04/28 |,India,Video of Byculla (Maharashtra) MLA Waris Pathan threatening Police to open a mosque during the existing lockdown impplemented to contain COVID-19 spread.
2020/04/28 |,India,The largest hole in the ozone layer over the Arctic region has healed due to the COVID-19 lockdown.
2020/04/28 |,India,Japanese Nobel laureate Tasuku Honjo declared that coronavirus is man-made and is created by China.
2020/04/28 |,India,A photo showing scores of green parrots sitting on sacks of grain has been shared thousands of times in multiple posts on Facebook and Twitter alongside a claim it was taken during a nationwide coronavirus lockdown in India.
2020/04/28 |,India," An audio message circulating in India claimed that in Wuhan, China, many people recovered from coronavirus without going to hospital after drinking ot water and steam inhalation."
2020/04/28 |,India,Indian Prime Minister said world will be free from coronavirus in a month.
2020/04/27 |,India,Indian company Jio offering 25GB of free data daily during the COVID-19 lockdown.
2020/04/27 |,India,The central government in India to reduce pension age from 60 to 50 after COVID-19.
2020/04/27 |,India,Videos showing American students singing the Indian national anthem to thank India for supplying hydroxychloroquine.
2020/04/27 |,India," A coronavirus positive patient found in Jamnagar, a city in the state of Gujarat."
2020/04/27 |,India,Photo of a Hindu woman attacked by RSS members for offering Sehri to a Muslim Kashmiri girl during the Indian lockdown.
2020/04/27 |,India,Photo of a Hindu woman attacked by RSS members for offering Sehri to a Muslim Kashmiri girl during the Indian lockdown.
2020/04/27 |,India,Photo of people following social distancing in a market in Manipur (India).
2020/04/27 |,India,Political leader from Andra Pradesh made a nurse touch his feet: Image.
2020/04/27 |,India,Pune Doctor Megha Vyas dies of COVID-19.
2020/04/27 |,India,Indian Actor Aamir Khan gives Rs. 15000 to poor people in 1Kg wheat flour.
2020/04/27 |,India,Central indian government likely to reduce the age of retirement of government employees to 50.
2020/04/27 |,India," First volunteer for COVID-19 Vaccine in UK, Dr. Elisa Granato, is dead."
2020/04/27 |,India," Dr. Manisha Patil died due to COVID-19 while treating coronavirus patients in Maharashtra, India."
2020/04/27 |,India," In the United Kingdom, the woman who was tried for the coronavrus vaccine has died."
2020/04/27 |,India,An image shows a woman in Italy clutching her 18-month-old child tightly to her chest before dying of coronavirus.
2020/04/27 |,India,A message claimed that Angel Broking has gone bankrupt as oil prices went negative due to coronavirus lockdown around the world
2020/04/27 |,India,UK’s Covid-19 vaccine trial volunteer Dr Elisa Granato is dead.
2020/04/27 |,India," In the United Kingdom, the woman who was tried for the coronavrus vaccine has died."
2020/04/27 |,India,The owner of the Indian jewellry group Joyalukkas died due to COVID-19.
2020/04/26 |,India,Japanese Nobel laureate Tasuku Honjo announced that coronavirus is man-made.
2020/04/26 |,India,Brahma Kamal flowers bloom after many years due to less pollution during the lockdown in India to contain COVID-19 spread.
2020/04/26 |,India,Brahma Kamal flowers bloom after many years due to less pollution during the lockdown in India to contain COVID-19 spread.
2020/04/26 |,India,Video of American students singing Indian National Anthem as a sign of gratitude towards India for the supply of Hydroxychloroquine drugs during the crisis caused by COVID-19 spread.
2020/04/26 |,India," Elisa Granato (32-year-old), the first woman to get vaccine for COVID-19, died."
2020/04/26 |,India," A 28-year-old doctor from Maharashtra, Dr. Maneesha Patil, died of COVID-19 while treating patients infected with coronavirus."
2020/04/26 |,India,Image shows the last moments of a mother and child suffering from COVID-19.
2020/04/26 |,India,Americans singing Indian National Anthem thanking India for sending hydroxychloroquine tablets.
2020/04/26 |,India,Bollywood actor Aamir Khan is helping the needy during the COVID-19 crisis by sending flour bags with cash in them.
2020/04/26 |,India," Joy Arakkal’, the owner of ‘Joyalukkas’ jewellery company, has died due to COVID-19 in the Middle East."
2020/04/26 |,India,Chinese people are not allowed in supermarkets in Australia.
2020/04/26 |,India,Photo showing coronavirus infected mother hugging her child.
2020/04/26 |,India,A vaccine for coronavirus was available since 2001.
2020/04/25 |,India,An MLA Hafeez Khan forced a nurse to touch feet of a Muslim priest because she criticized Tabhligi Jamat for spreading coronavirus in India.
2020/04/25 |,India,Video of a Muslim leader being accidentally shot dead during a celebratory firing after he recovered from COVID-19 in Pakistan.
2020/04/25 |,India,Video of American students singing Indian National Anthem as a sign of gratitude towards India for the supply of Hydroxychloroquine drugs during the crisis caused by COVID-19 spread.
2020/04/25 |,India," Japan’s Nobel Prize winning Professor of Medicine, Professor Dr Tasuku Honjo has claimed that the coronavirus is not natural and that China manufactured it."
2020/04/25 |,India," Japan’s Nobel Prize winning Professor of Medicine, Professor Dr Tasuku Honjo has claimed that the coronavirus is not natural and that China manufactured it."
2020/04/25 |,India,Image of peacocks gathered at Ooty-Coimbatore road in India amid Nationwide Lockdown.
2020/04/25 |,India,Image of swollen feet of starving children who walked miles for food in Uttar Pradesh amid COVID-19 Lockdown.
2020/04/25 |,India,Indian Government to provide internet to every citizen amid COVID-19 Lockdown.
2020/04/25 |,India,Pune-based doctor Megha Vyas died of COVID-19 while treating patients infected with coronavirus.
2020/04/25 |,India,IndianTelecommunication Department offering free internet services during lockdown to work from home.
2020/04/25 |,India," Dr. Megha Vyas from Pune, India died due to COVID-19 while treating COVID patients."
2020/04/25 |,India," A video of young adults singing the Indian national anthem has been shared on Facebook and Twitter during the COVID-19 pandemic alongside claims that it shows American students performing to thank India for supplying the US with hydroxychloroquine, a malaria drug that has been involved in clinical trials for potential COVID-19 treatment."
2020/04/25 |,India,Bollywood actor Aamir Khan is helping the needy during the COVID-19 crisis by sending flour bags with cash in them.
2020/04/25 |,India,Dr. Megha Vyas from Pune died of COVID-19.
2020/04/24 |,India,US students sing India’s national anthem after India agreed to supply Hydroxychloroquine.
2020/04/24 |,India,WHO releases report claiming vegetarians haven’t contracted the coronavirus.
2020/04/24 |,India,Inhaling steam of orange peels and sea salt will kill the coronavirus.
2020/04/24 |,India," In India, Tiruppur police caught people who broke the lockdown and put them in an ambulance with fake coronavirus patients."
2020/04/24 |,India,Students from the USA sang the Indian National Anthem to thank the Indian government for providing hydroxychloroquine.
2020/04/24 |,India,In Madhya Pradesh the tenure of Sarpanchs (Decision makers of the villages) has been extended by five years in the wake of the COVID-19 outbreak in the state.
2020/04/24 |,India,Nobel laureate and Japan’s renowned professor Tasuku Honjo has described coronavirus as unnatural. He has also said that this has been prepared in a lab in China.
2020/04/24 |,India," To express gratitude towards India for sending the Hydroxychloroquine to the US, a group of American youth sings the Indian national anthem."
2020/04/24 |,India,Dr Megha Vyas from Pune died due to coronavirus while treating COVID-19 patients.
2020/04/24 |,India,An image showing food supplies placed on an open ground for COVID-19 lockdown affected areas in Indonesia.
2020/04/24 |,India,This image shows a mother suffering from COVID-19 holding her baby.
2020/04/24 |,India," Image of ideal social distancing being followed in a market in Aizwal, India."
2020/04/24 |,India,Omani princess Sayyida Mona bint Fahd al Said tweets against India.
2020/04/24 |,India,As per ICMR study there’s been not a single case of COVID-19 among indigenous Assamese communities in India.
2020/04/24 |,India,Some people have stopped electricity during night time in Dilsukhnagar (Hyderabad) and scattered currency notes on the road to spread coronavirus.
2020/04/24 |,India," The photo of lions in Srisailam forest, in India, during the time of lockdown in the country to contain COVID-19 spread."
2020/04/24 |,India,A photo has been shared hundreds of times on Facebook and Twitter alongside a claim it shows a nurse apologising to a Muslim man after she blamed the Muslim community for spreading COVID-19 in India. The posts claim the nurse was forced to apologise by a local politician.
2020/04/24 |,India," Muslims in Malegaon, India, violated lockdown to read Namaz on a bridge."
2020/04/24 |,India," 48 COVID-19 positive patients from Jaamat found in Delhi’s Sultanpuri area, in India."
2020/04/24 |,India,A video has been shared repeatedly on Facebook and Twitter in April 2020 alongside a claim it shows corpses in body bags at an apartment that is home to a New York-based Islamic group. The posts claim the victims died in the apartment after contracting the novel coronavirus because they ignored social distancing rules.
2020/04/24 |,India,In Madhya Pradesh the tenure of Sarpanchs (Decision makers of the villages) has been extended by five years in the wake of the COVID-19 outbreak in the state.
2020/04/24 |,India,Nobel laureate and Japan’s renowned professor Tasuku Honjo has described coronavirus as unnatural. He has also said that this has been prepared in a lab in China.
2020/04/24 |,India," To express gratitude towards India for sending the Hydroxychloroquine to the US, a group of American youth sings the Indian national anthem."
2020/04/23 |,India,This photo shows a pregnant woman suffering from coronavirus
2020/04/23 |,India,List of points from an interview of HDFC bank’s Managing Director Aditya Puri stating how India will survive and make it big post the current lockdown due to COVID-19.
2020/04/23 |,India," Video of recent Ram Navami Celebrations in Akbarpur block (Uttar Pradesh, India) despite the lockdown in the country due to COVID-19."
2020/04/23 |,India,This viral photo is the photo of COVID-19 infected person’s throat.
2020/04/23 |,India," Image of poor family in Uttar Pradesh, India that committed suicide due to lockdown."
2020/04/23 |,India," Image of a market practising social distance claimed to be from a city Aizwal, in India."
2020/04/23 |,India,A woman holding a child in her hands succumbed to the novel coronavirus in Italy.
2020/04/23 |,India," 48 coronavirus patients found in quarantine center in Sultanpuri, in Delhi, India and all those belong to Jamaat."
2020/04/23 |,India,Image of a critically ill COVID-19 infected woman hugging her child for the last time before her death
2020/04/23 |,India," Nurse Komal Mishra from Pune, India, has died due to COVID-19 while treating patients."
2020/04/23 |,India,A woman holding a child in her hands succumbed to the novel coronavirus in Italy.
2020/04/22 |,India,You should wear the colored side of the mask on the outside when you are sick and the white side on the outside when you are healthy.
2020/04/22 |,India,Indian economist Raghuram Rajan chaired the IMF webinar on coronavirus.
2020/04/22 |,India,Mumbai city’s municipal body asks people to drink boiled water as a remedy to coronavirus.
2020/04/22 |,India,Interview of HDFC Bank Managing Director Aditya Puri about why india will survive COVID-19 and make it big
2020/04/22 |,India," Video of a burqa-clad Muslim woman being denied a food kit distributed to help people during the current crisis in India due to COVID-19, for being a Muslim."
2020/04/22 |,India," Komal Mishra, a staff nurse at a hospital in Pune, India died while due to coronavirus."
2020/04/22 |,India,An image showing a vegetable market where vendors are properly following the social distancing is from India.
2020/04/22 |,India," This video shows fishes overflowing out of the water in Goa, India because the fishery business has been halted due to the lockdown."
2020/04/22 |,India,Gujarat Police in India has called for civil volunteers in Surat for helping the local force in enforcing lockdown in the city.
2020/04/22 |,India," A woman infected with COVID-19 has been spitting and roaming inside a departmental store at Reliance Mall in Rani Bagh, Delhi."
2020/04/22 |,India,A photograph of a woman hugging her young child before she died of COVID-19 in Italy.
2020/04/22 |,India,A ban on Chinese citizens going to markets in Australia.
2020/04/22 |,India,Video of Muslim leader being accidentally shot dead during a celebratory firing after he recovered from COVID-19 in Pakistan.
2020/04/22 |,India," An audio message by former CBI JD, V.V. Laxmi Narayana claims that lockdown in India will be extended till June 1."
2020/04/22 |,India," Photo of Kurnool MLA (Hafeez Khan) making a nurse to touch the feet of a religious head in Viswabharathi Medical College, who had to come to the COVID-19 quarantine facility."
2020/04/22 |,India,A ban on Chinese citizens going to markets in Australia.
2020/04/21 |,India,Claim that Indian actor Jaaved Jaaferi tweeted that it is not necessary that the Muslim fruit vendors applying spit on fruits should be COVID-19 positive
2020/04/21 |,India,Indian economist Raghuram Rajan  commented in a webinar for the IMF on India’s situation regarding COVID-19
2020/04/21 |,India,The incident of lynching of two Indian monks in Palghar amid lockdown was communal.
2020/04/21 |,India," In India, Kerala High Court orders Kerala government to cease business with controversial data analytics company Sprinklr while hearing a Public interest litigation suite on April 21, 2020."
2020/04/21 |,India," In India, Tamil Nadu’s BJP party workers distributed drugs along with COVID-19 relief goods."
2020/04/21 |,India," Muslims are throwing currency notes on roads to spread coronavirus in Indore, a city in India."
2020/04/21 |,India,Currency spread on the roads to spread coronavirus.
2020/04/21 |,India,A woman attempting to spread coronavirus in Delhi’s Super store.
2020/04/21 |,India,WHO releases report claiming vegetarians haven’t contracted the coronavirus.
2020/04/21 |,India,Matterhorn mountain in Swiss Alps lit up with the Indian Tricolour after PM Narendra Modi supplied Hydroxychloroquine (HCQ) tablets.
2020/04/21 |,India,Germany sends China £130 billion bill for ‘coronavirus damages’.
2020/04/21 |,India," Video of a burqa-clad Muslim woman being denied a food kit distributed to help people during the current crisis in India due to COVID-19, for being a Muslim."
2020/04/21 |,India,List of key takeaways on how India has successfully handled the COVID-19 crisis from an IMF webinar session chaired by Raghuram Rajan.
2020/04/21 |,India," COVID-19 patinet in Kanpur, India left outside the hopsital without any treatment."
2020/04/21 |,India,A muslim boy named Rizwan was beaten to death by Uttar Pradesh Police for violating lockdown.
2020/04/21 |,India,COVID-19 patients in Gujarat are being segregated on the basis of religion at Ahmedabad Civil Hospital.
2020/04/21 |,India,Photo of people following social distancing in a market in Manipur (India).
2020/04/21 |,India,Germany has sent China a bill of £130 billion for damages caused to the economy due to coronavirus.
2020/04/21 |,India,Video shows aid denied to Hindus shared in India.
2020/04/21 |,India,An American CEO draw a map to praise the Indian government’s COVID-19 response.
2020/04/21 |,India," In order to save Pakistani people from the coronavirus, Prime minister Imran Khan has started prayers in Shiva temple in Ciyal Kota (Pakisthan) which had been closed for 72 years."
2020/04/21 |,India,Former RBI governor Raghuram Rajan held IMF conference to roll out new economic recovery plan.
2020/04/21 |,India,COVID-19 patients in Gujarat are being segregated on the basis of religion at Ahmedabad Civil Hospital.
2020/04/20 |,India,A police officer in Bihar’s Bhagalpur Central Jail has tested positive for coronavirus.
2020/04/20 |,India," Notes thrown by a person with the intention of spreading coronavirus in Madhya Pradesh’s Indore, in India."
2020/04/20 |,India,A video is doing the rounds on social media which claims that policemen are now being tested positive for the COVID-19.
2020/04/20 |,India,Tonic water and zinc will kill COVID-19.
2020/04/20 |,India,Gargling with bleach can cure coronavirus caused by eating Chinese food.
2020/04/20 |,India," Video showing policemen picking banknotes with sticks, linking it with coronavirus."
2020/04/20 |,India,Video showing coronavirus patient telling her ordeal shared with the claim that she is from India.
2020/04/20 |,India,Image shows thousands of devotees gathered in religious fair in India amidst lockdown.
2020/04/20 |,India,The image shows a daughter crying for her coronavirus infected mother who struggling for her life.
2020/04/20 |,India,Johns Hopkins University published a list of precautionary measures against COVID-19.
2020/04/20 |,India,Mumbai municipal body asks people to drink boiled water as a remedy to coronavirus
2020/04/20 |,India,Asia’s richest man Mukesh Ambani’s wife Nita Ambani received Rs.500 as welfare fund from Central Government.
2020/04/20 |,India,Mountain Matterhorn in Switzerland was lit in three colours of Indian flag as a token of gratitude to India for sending Hydroxychloroquine.
2020/04/20 |,India,US has developed miracle drug Remedesivir against COVID-19.
2020/04/20 |,India,Karnataka Chief Minister attended H.D. Kumaraswamy’s son’s wedding amid nationwide lockdown.
2020/04/20 |,India," In Kerala, India, Consumerfed starts 24 hours free home delivery for liquor."
2020/04/20 |,India,Image of Sevabharathi workers in India caught in Excise raid for illegally distilling alcohol.
2020/04/20 |,India," An American CEO drew the Indian map comparing the population of each Indian state to that of countries across the world, highlighting how India is indirectly handling the COVID-19 crisis of so many countries."
2020/04/20 |,India,Hotels to remain closed in India till 15 October 2020.
2020/04/20 |,India,Image of a critically ill COVID-19 infected woman hugging her child for the last time before her death.
2020/04/20 |,India," Image of a Muslim boy, Rizwan, who had died after being beaten up by Tanda (UP) Police for violating the lockdown restrictions mandated due to COVID-19 spread."
2020/04/20 |,India,A senior police inspector is infected with COVID-19 in Bhagalpur Central Jail in India.
2020/04/20 |,India,Video shows the first infected patient of COVID-19 at Dhanbad Hospital.
2020/04/20 |,India,Image of news channel claims Pakistan’s PM Imran Khan’s wife tested COVID-19 positive.
2020/04/20 |,India,A video is doing the rounds on social media which claims that policemen are now being tested positive for the COVID-19.
2020/04/20 |,India,A large Muslim crowd in the indian city of Haldwani stone pelted doctors when they tried to quarantine the Imam.
2020/04/19 |,India,People from the Muslim community have now started throwing infected notes on the road to spread coronavirus. This new method will make it even more difficult for the police to catch the spread of the virus.
2020/04/19 |,India,Three red tick marks on WhatsApp means the government is initiating action against you.
2020/04/19 |,India," Video showing Manoj Tiwary, leader of the ruling party of India, voilated lockdown and distributing masks among crowd."
2020/04/19 |,India,Muslims in West Bengal are beating up cops during the lockdown.
2020/04/19 |,India,PM Modi dressed “like a marriage reception” on his visit to a hospital recently despite the COVID-19 pandemic in the country.
2020/04/19 |,India," Image of a Muslim boy, Rizwan, who had died after being beaten up by Tanda (UP) Police for violating the lockdown restrictions mandated due to COVID-19 spread."
2020/04/19 |,India,Teen spitting in tea bottle to spread the coronavirus.
2020/04/19 |,India," It was claimed that the BCG vaccine, given to all Indians mandatorily after birth, makes them immune to coronavirus."
2020/04/19 |,India,Mass disinfection of people using a chemical solution will eradicate COVID-19 .
2020/04/19 |,India,People from the Muslim community have now started throwing infected notes on the road to spread coronavirus. This new method will make it even more difficult for the police to catch the spread of the virus.
2020/04/18 |,India,An image of people sleeping in a lobby is being shared with a claim that this image is from Gujarat where the lockdown is not being followed.
2020/04/18 |,India," Following the coronavirus pandemic, film star Salman Khan has given 200 ambulances to the India."
2020/04/18 |,India," An worker commited suicide in Surat, India due to hunger during lockdown."
2020/04/18 |,India," Video shows dead bodies lying on the beach, shared with the claim that bodies of coronavirus patients are being dumped in the sea."
2020/04/18 |,India," Indian Union State Minister for External Affair, V. Muraleedharan says, “if the expatriates return, they will threaten the lives of resident Indians.”"
2020/04/18 |,India,Image of Pakistani youth protesting for hydroxychloroquine.
2020/04/18 |,India,People have thrown currency notes on road to spread the COVID-19 infection.
2020/04/18 |,India,Single source’ Muslims are spreading coronavirus by leaving money strewn on the streets.
2020/04/18 |,India,Matterhorn mountain in Switzerland was lit up with Indian tricolour to convey gratitude to the country for sending the life-saving Hydroxychloroquine drugs in the fight against COVID-19.
2020/04/18 |,India,Matterhorn mountain in Switzerland was lit up with Indian tricolour to convey gratitude to the country for sending the life-saving Hydroxychloroquine drugs in the fight against COVID-19.
2020/04/18 |,India,Muslims scattered currency notes on a road in Indore to spread coronavirus.
2020/04/18 |,India,Video showing dead bodies of COVID-19 infected persons washed ashore as they were thrown in the seas by some countries.
2020/04/18 |,India," Amid lockdown, Karnataka (India) chief minister Yeddyurappa attended the wedding of Kumaraswamy’s son, ignoring social distancing."
2020/04/18 |,India," Drinking different types of tea can cure coronavirus, that were prescribed in Wuhan by Li Wenliang"
2020/04/18 |,India,Police takes harsh step against Temple Priest for violating lockdown norms.
2020/04/18 |,India,A video clip of Indian Army personnel assaulting a man for violating quarantine curfew hours.
2020/04/18 |,India,An image of people sleeping in a lobby is being shared with a claim that this image is from Gujarat where the lockdown is not being followed.
2020/04/18 |,India," Following the coronavirus pandemic, film star Salman Khan has given 200 ambulances to the India."
2020/04/17 |,India,A poster stating Pakistan has asked for hydroxychloroquine instead of Kashmir.
2020/04/17 |,India,Bihar’s Health Department has confirmed that poultry chicken is the source of coronavirus.
2020/04/17 |,India," A year ago, 14-year-old astrologer Abhigyan Anand had made a prediction about thecoronavirus."
2020/04/17 |,India,People are offering prayers in groups on rooftops despite lockdown. That too when cases of coronavirus in India are continuously increasing.
2020/04/17 |,India,Coronavirus in poultry products has been confirmed by the Bihar Health Department.
2020/04/17 |,India,Internet sensation and the world’s cutest baby Anahita Hashemzadeh is suffering COVID-19.
2020/04/17 |,India," In India, BJP Leader Manoj Tiwari violating lockdown and moving on streets."
2020/04/17 |,India,Indian Police mistreating positive coronavirus patients.
2020/04/17 |,India," A video shows a naked man vandalizing a “mosque”, linking him with coronavirus pandemic in India."
2020/04/17 |,India,Image of Gulbarga car festival held during lockdown this year.
2020/04/17 |,India," Video of people thronging to a wine shop in Assam, India amid lockdown."
2020/04/17 |,India,Migrant family walking from Surat due to the lockdown committed suicide due to starvation.
2020/04/17 |,India,Hindus were not allowed to receive food being distributed in a mosque in India during the lockdown.
2020/04/17 |,India," When a police officer enforced lockdown orders on people in a temple in India, he was beaten up there."
2020/04/17 |,India,Muslims scattered currency notes on a road in Indore to spread coronavirus.
2020/04/17 |,India," Video of birds flocking together at Bangalore airport in india, during the lockdown in the country to contain COVID-19 spread."
2020/04/17 |,India,A police officer in Bihar’s Hajipur (India) station contracted coronavirus.
2020/04/17 |,India,A female doctor in Uttar Pradesh died after being injured during stone pelting by local Muslims who refused to be screened for COVID-19.
2020/04/17 |,India," A year ago, 14-year-old astrologer Abhigyan Anand had made a prediction about thecoronavirus."
2020/04/17 |,India,People are offering prayers in groups on rooftops despite lockdown. That too when cases of coronavirus in India are continuously increasing.
2020/04/17 |,India,Coronavirus in poultry products has been confirmed by the Bihar Health Department.
2020/04/17 |,India,Internet sensation and the world’s cutest baby Anahita Hashemzadeh is suffering COVID-19.
2020/04/16 |,India," A Twitter user shared an image of a map of India.The caption reads, “This is a map of India redesigned by an American CEO where he tried to explain that India is indirectly handling the COVID-19 situation of so many countries, owing to its large population”."
2020/04/16 |,India," News and media outlet ABP Majha, on the basis of an internal memo of South Central Railway, reported that a special train has been announced to take the stranded migrant workers home."
2020/04/16 |,India," A news clipping attributed to Hindi daily Dainik Jagran stating that coronavirus was found in poultry in Bihar, India."
2020/04/16 |,India," People in Kerala, India violate lock down and flock markets to buy vegetables for Vishu celebrations."
2020/04/16 |,India,Central government rejects Kerala government’s appeal to dispatch planes to retrieve Indian expats stuck in Gulf countries.
2020/04/16 |,India,Indian State of Manipur becomes first COVID free state in India.
2020/04/16 |,India,Civil Services Examination in India has been cancelled due to coronavirus outbreak.
2020/04/16 |,India," A man was beaten by the cops in Dehradun, India after he violated the lockdown norms and came out to spit on people’s doors and handles."
2020/04/16 |,India,Delhi Health Minister Satyendar Jain said that not a single one of the 30 thousand in Markaz was found coronavirus positive.
2020/04/16 |,India,The image is from Gujarat and shows the condition of migrant workers who are stuck due to the lockdown.
2020/04/16 |,India,Police catches coronavirus positive patient on the road.
2020/04/16 |,India,A police officer in Bihar’s Hajipur jail has been affected with coronavirus.
2020/04/16 |,India,Muslims are hoarding food that is distributed in the lockdown.
2020/04/16 |,India,A Muslim woman is shouting at doctors who have come for coronavirus inspection at one of the places in India.
2020/04/16 |,India," Due to COVID-19 outbreak, UPSC has cancelled examinations in India."
2020/04/16 |,India,Photo of Pakistani people holding a banner with the text – ‘We don’t want Kashmir. Give us Hydroxychloroquine’ asking India to help them handle the COVID-19
2020/04/16 |,India,Image of people participating in a ‘Chariot pulling’ festival in Kalabari district (Karnataka) despite the current lockdown in the country implemented to handle COVID-19 spread.
2020/04/16 |,India," In India, this image shows a Tablighi Jamaat member beaten up by Uttar Pradesh Police for misbehaving with a nurse in the Ghaziabad quarantine. He was a COVID-19 suspected case."
2020/04/16 |,India,Lion walking in a road and is going to Vaishno Devi shrine during lockdown.
2020/04/16 |,India," A Twitter user shared an image of a map of India.The caption reads, “This is a map of India redesigned by an American CEO where he tried to explain that India is indirectly handling the COVID-19 situation of so many countries, owing to its large population”."
2020/04/16 |,India," News and media outlet ABP Majha, on the basis of an internal memo of South Central Railway, reported that a special train has been announced to take the stranded migrant workers home."
2020/04/15 |,India,US President Donald Trump has failed to contain the coronavirus outbreak in the US as a result the Holy Quran is being read in the White House.
2020/04/15 |,India,Maharashtra Legislative Assembly member Jitendra Awhad tested positive with coronavirus.
2020/04/15 |,India,Pakistan’s PM Imran Khan’s wife has been detected with coronavirus.
